InstrStartPage.started,InstrStartPage.stopped,participant,designid,prolificid,Gender,Age,date,expName,psychopyVersion,OS,frameRate,ratio_monitor2CRT,VirtualChinrest.started,VirtualChinrest.stopped,xRes,yRes,viewingdistance_cm,pixeldensity_px2mm,BallPos,squarePos,mm2degree,px2degree,CRT_px2degree,PassVirtualChinrest,foveaRadius_inPixel,InstrRedo.started,InstrRedo.stopped,VirtualChinrest_Redo.started,VirtualChinrest_Redo.stopped,Redo_virtualChinrest,Instruction1.started,Instruction1.stopped,keyPractice.started,keyPractice.stopped,key_keyprac.keys,key_keyprac.corr,key_keyprac.rt,key_keyprac.duration,keyPracFeedback.started,keyPracFeedback.stopped,keyPracLoop.thisRepN,keyPracLoop.thisTrialN,keyPracLoop.thisN,keyPracLoop.thisIndex,keyPracLoop.ran,phase,block,trial,targOrientdeg,targOrient,corrAnswer,Instruction2.started,Instruction2.stopped,Instruction3.started,Instruction3.stopped,fixation.started,fixation.stopped,fixationSize,mouseintial.x,mouseintial.y,mouseintial.leftButton,mouseintial.midButton,mouseintial.rightButton,mouseintial.time,mouseintial.clicked_name,greenFixation.started,greenFixation.stopped,trial.started,trial.stopped,letterSize,apertureSize,searchsize,key_respMain.keys,key_respMain.corr,key_respMain.rt,key_respMain.duration,trialFeedback.started,trialFeedback.stopped,trialsPractice.thisRepN,trialsPractice.thisTrialN,trialsPractice.thisN,trialsPractice.thisIndex,trialsPractice.ran,targetQuad,Tcondition,targcell,tlocx,tlocy,d1x,d1y,d2x,d2y,d3x,d3y,d4x,d4y,d5x,d5y,d6x,d6y,d7x,d7y,d8x,d8y,d9x,d9y,d10x,d10y,d11x,d11y,d1Orient,d2Orient,d3Orient,d4Orient,d5Orient,d6Orient,d7Orient,d8Orient,d9Orient,d10Orient,d11Orient,CheckInstr.started,CheckInstr.stopped,key_checkInstr.keys,key_checkInstr.corr,key_checkInstr.rt,key_checkInstr.duration,CheckInstr_FB.started,CheckInstr_FB.stopped,Instruction_MainExp.started,Instruction_MainExp.stopped,TakeABreak.started,TakeABreak.stopped,key_respBreak.keys,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,configurationNumber,CCCondition,key_respBreak.rt,key_respBreak.duration,displayTestingPhase.started,displayTestingPhase.stopped,key_respTesting.keys,key_respTesting.corr,key_respTesting.rt,key_respTesting.duration,TakeABreak2.started,TakeABreak2.stopped,key_RespBreak.keys,Testingtrials.thisRepN,Testingtrials.thisTrialN,Testingtrials.thisN,Testingtrials.thisIndex,Testingtrials.ran,key_RespBreak.rt,key_RespBreak.duration,RecogQuestion.started,RecogQuestion.stopped,key_AnswerQues.keys,key_AnswerQues.rt,key_AnswerQues.duration,Disclose.started,Disclose.stopped,InstrRT.started,InstrRT.stopped,fixation_RT.started,fixation_RT.stopped,mouseInitial.x,mouseInitial.y,mouseInitial.leftButton,mouseInitial.midButton,mouseInitial.rightButton,mouseInitial.time,mouseInitial.clicked_name,displayRT.started,displayRT.stopped,key_respRT.keys,key_respRT.corr,key_respRT.rt,key_respRT.duration,RTtrials.thisRepN,RTtrials.thisTrialN,RTtrials.thisN,RTtrials.thisIndex,RTtrials.ran,EndOfExperiment.started,EndOfExperiment.stopped
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,3,0,left,a,,,,,1095.1443,1095.6435,35.84,-4,-6.399993896,1,0,0,0.4988,fixationPoint,1095.6438,1095.744,1095.744,1097.3102,35.84,10240,616.96,a,1,1.5332,,1097.3104,1097.4986,,,,,,,,5,-20,212,28,21,120,66,77,23,-20,-123,-224,-218,-218,-30,20,-222,19,-127,80,-120,-115,218,-117,22,90,180,270,90,360,180,360,180,90,90,180,,,,,,,,,,,1097.4986,1097.499,,0,194,194,194,1,4,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,4,0,left,a,,,,,1097.4997,1098.1093,35.84,0,-0.800018311,1,0,0,0.6093,fixationPoint,1098.1095,1098.2092,1098.2094,1100.3589,35.84,10240,616.96,a,1,2.1259,,1100.3591,1100.5477,,,,,,,,29,169,125,-160,70,-117,22,-126,173,-169,-161,-121,-18,-75,-24,164,-173,112,-215,124,-170,69,127,123,112,180,90,270,90,360,360,360,270,360,360,180,,,,,,,,,,,1100.5477,1100.5482,,0,195,195,195,1,14,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,5,180,right,s,,,,,1100.549,1101.0659,35.84,-17.59997559,-4,1,0,0,0.5167,fixationPoint,1101.066,1101.1588,1101.1588,1103.5469,35.84,10240,616.96,s,1,2.3672,,1103.547,1103.7447,,,,,,,,62,-176,-68,26,217,26,171,121,167,-24,162,-117,22,-175,164,124,-170,112,-215,127,-127,-116,-73,-72,-128,360,360,90,270,270,360,90,270,270,90,180,,,,,,,,,,,1103.7448,1103.7451,,0,196,196,196,1,10,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,6,180,right,s,,,,,1103.7459,1104.2091,35.84,8.799987793,3.199981689,1,0,0,0.4627,fixationPoint,1104.2093,1104.3081,1104.3083,1105.6802,35.84,10240,616.96,s,1,1.35,,1105.6802,1105.8735,,,,,,,,39,164,76,-174,115,-160,70,-20,212,-163,-220,-19,-223,-65,-160,68,-64,27,-27,169,-32,72,175,218,80,270,360,270,270,360,90,360,270,270,270,180,,,,,,,,,,,1105.8735,1105.8739,,0,197,197,197,1,2,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,7,180,right,s,,,,,1105.8746,1106.3409,35.84,12,-4.800018311,1,0,0,0.4659,fixationPoint,1106.3409,1106.4409,1106.441,1107.6975,35.84,10240,616.96,s,1,1.2341,,1107.6976,1107.895,,,,,,,,72,-170,-118,66,72,222,168,169,125,-30,28,-212,69,-117,22,174,-70,68,-64,124,-170,-70,-67,-218,-30,270,270,360,270,360,270,180,180,360,360,180,,,,,,,,,,,1107.8951,1107.8952,,0,198,198,198,1,6,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,8,0,left,a,,,,,1107.8956,1108.345,35.84,-3.200012207,7.199981689,1,0,0,0.4491,fixationPoint,1108.345,1108.4404,1108.4404,1110.1238,35.84,10240,616.96,a,1,1.6519,,1110.124,1110.3234,,,,,,,,4,-80,213,77,23,26,171,118,20,-224,-218,-72,-128,-220,-68,79,-175,222,-126,168,-220,-117,22,-212,69,90,90,90,270,360,270,180,270,180,90,360,,,,,,,,,,,1110.3236,1110.3242,,0,199,199,199,1,15,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,9,180,right,s,,,,,1110.3248,1110.9065,35.84,0,-1.600006104,1,0,0,0.5814,fixationPoint,1110.9066,1111.0059,1111.0059,1112.9081,35.84,10240,616.96,s,1,1.8702,,1112.9083,1113.1067,,,,,,,,96,20,-222,69,127,169,125,164,76,-212,69,-117,22,-80,213,-70,-67,-209,-164,-127,-212,27,-68,119,-76,360,270,180,90,180,360,90,180,360,270,90,,,,,,,,,,,1113.1069,1113.1073,,0,200,200,200,1,12,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,10,180,right,s,,,,,1113.1078,1113.6067,35.84,-6.399963379,-11.20001221,1,0,0,0.4985,fixationPoint,1113.6068,1113.6957,1113.6958,1116.0892,35.84,10240,616.96,s,1,2.3737,,1116.0892,1116.2776,,,,,,,,97,72,-221,169,125,175,209,26,171,-20,212,-216,125,-160,70,-176,-68,-170,-118,-169,-161,127,-127,80,-120,360,180,270,360,270,90,360,360,360,360,270,,,,,,,,,,,1116.2777,1116.2778,,0,201,201,201,1,7,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,11,0,left,a,,,,,1116.278,1116.7889,35.84,0,8.799987793,1,0,0,0.5105,fixationPoint,1116.7889,1116.8887,1116.8888,1118.8386,35.84,10240,616.96,a,1,1.9176,,1118.8388,1119.0432,,,,,,,,13,-126,173,66,72,217,219,69,127,-218,-30,-68,-221,-170,-118,119,-76,211,-168,80,-120,-30,28,-176,26,360,360,90,270,270,90,360,180,360,90,90,,,,,,,,,,,1119.0433,1119.0434,,0,202,202,202,1,16,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,12,0,left,a,,,,,1119.0436,1119.5378,35.84,3.200012207,-4,1,0,0,0.494,fixationPoint,1119.538,1119.6388,1119.639,1120.9716,35.84,10240,616.96,a,1,1.304,,1120.9718,1121.1712,,,,,,,,88,124,-170,166,16,217,219,169,125,-117,22,-16,126,-126,173,-24,-17,-65,-160,-224,-218,19,-127,169,-32,270,360,180,180,360,90,270,270,270,270,360,,,,,,,,,,,1121.1715,1121.1719,,0,203,203,203,1,8,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,13,180,right,s,,,,,1121.1727,1121.6722,35.84,12,-1.600006104,1,0,0,0.4994,fixationPoint,1121.6723,1121.7711,1121.7712,1126.3209,35.84,10240,616.96,s,1,4.5204,,1126.3212,1126.5275,,,,,,,,74,-72,-128,28,21,69,127,123,112,-117,22,-80,16,-221,25,68,-64,209,-208,27,-27,-220,-68,-170,-118,180,90,90,180,180,270,180,180,90,360,360,,,,,,,,,,,1126.5277,1126.5284,,0,204,204,204,1,9,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,14,0,left,a,,,,,1126.5296,1127.1099,35.84,4.799987793,0,1,0,0,0.58,fixationPoint,1127.11,1127.2036,1127.2037,1129.0271,35.84,10240,616.96,a,1,1.8015,,1129.0272,1129.2208,,,,,,,,27,69,127,-160,70,-115,218,-28,64,-224,-218,-169,-161,-219,-120,124,-170,164,-173,174,-70,21,68,161,170,90,90,180,360,90,180,90,360,90,360,270,,,,,,,,,,,1129.221,1129.2214,,0,205,205,205,1,1,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,15,0,left,a,,,,,1129.2219,1129.8918,35.84,12,1.600006104,1,0,0,0.6697,fixationPoint,1129.8918,1129.9861,1129.9864,1132.4245,35.84,10240,616.96,a,1,2.417,,1132.4245,1132.6197,,,,,,,,25,-16,126,26,217,20,116,72,175,-31,-65,-117,-167,-121,-18,126,-28,209,-208,163,-120,-128,76,-116,112,180,180,180,180,90,270,180,90,270,360,270,,,,,,,,,,,1132.6198,1132.6203,,0,206,206,206,1,3,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,13,16,0,left,a,,,,,1132.6215,1133.2013,35.84,0,0.799987793,1,0,0,0.5797,fixationPoint,1133.2014,1133.3022,1133.3024,1134.6187,35.84,10240,616.96,a,1,1.2852,,1134.6189,1134.8185,,,,,,,,38,120,66,-208,172,-212,69,-126,173,-219,-120,-19,-223,-75,-24,222,-126,126,-28,19,-127,212,128,222,168,270,270,90,180,180,270,360,360,90,180,180,,,,,,,,,,,1134.8187,1136.1682,space,0,207,207,207,1,13,novel,1.3219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,1,180,right,s,,,,,1136.1691,1136.8522,35.84,3.200012207,4.799987793,1,0,0,0.6826,fixationPoint,1136.8523,1136.9583,1136.9584,1138.441,35.84,10240,616.96,s,1,1.4683,,1138.441,1138.6352,,,,,,,,29,169,125,-80,16,-70,75,-210,215,-72,-128,-75,-24,-120,-116,19,-127,20,-222,27,-27,66,72,26,171,180,90,360,360,270,360,360,270,90,360,90,,,,,,,,,,,1138.6354,1138.6382,,0,208,208,208,1,14,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,2,0,left,a,,,,,1138.6386,1139.2406,35.84,-8.799987793,-5.600006104,1,0,0,0.6018,fixationPoint,1139.2408,1139.3351,1139.3352,1140.6507,35.84,10240,616.96,a,1,1.2882,,1140.6509,1140.8393,,,,,,,,62,-176,-68,175,209,218,80,217,219,-80,16,-117,22,-128,76,27,-27,112,-215,209,-208,-75,-24,-127,-212,90,360,180,360,360,90,360,270,270,270,360,,,,,,,,,,,1140.8394,1140.8395,,0,209,209,209,1,10,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,3,0,left,a,,,,,1140.8398,1141.2167,35.84,-8.799987793,-3.200012207,1,0,0,0.3768,fixationPoint,1141.217,1141.3166,1141.3166,1142.3726,35.84,10240,616.96,a,1,1.0321,,1142.3727,1142.5718,,,,,,,,96,20,-222,26,171,164,76,72,175,-216,125,-160,70,-73,119,-65,-160,-209,-164,-176,-68,169,-32,214,-24,180,360,90,90,180,270,90,180,90,90,180,,,,,,,,,,,1142.5718,1142.572,,0,210,210,210,1,12,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,4,0,left,a,,,,,1142.5724,1143.105,35.84,-4,-1.600006104,1,0,0,0.5325,fixationPoint,1143.105,1143.1999,1143.2,1144.35,35.84,10240,616.96,a,1,1.1171,,1144.3501,1144.5549,,,,,,,,72,-170,-118,66,72,222,168,169,125,-30,28,-212,69,-117,22,174,-70,68,-64,124,-170,-70,-67,-218,-30,360,180,360,180,360,90,270,270,360,90,90,,,,,,,,,,,1144.555,1144.5551,,0,211,211,211,1,6,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,5,0,left,a,,,,,1144.5554,1144.9674,35.84,-3.200012207,0,1,0,0,0.4115,fixationPoint,1144.9676,1145.0668,1145.067,1145.9996,35.84,10240,616.96,a,1,0.9035,,1145.9998,1146.2054,,,,,,,,76,19,-127,114,216,217,219,161,170,-176,26,-28,64,-80,213,-121,-18,-68,-221,-167,-32,79,-175,27,-27,180,360,270,90,360,360,90,180,360,180,360,,,,,,,,,,,1146.2054,1146.2055,,0,212,212,212,1,11,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,6,0,left,a,,,,,1146.2059,1146.7012,35.84,-3.200012207,8,1,0,0,0.4945,fixationPoint,1146.7015,1146.7994,1146.7995,1148.149,35.84,10240,616.96,a,1,1.3183,,1148.1491,1148.3387,,,,,,,,88,124,-170,166,16,217,219,169,125,-117,22,-16,126,-126,173,-24,-17,-65,-160,-224,-218,19,-127,169,-32,270,270,360,180,270,360,90,90,360,360,90,,,,,,,,,,,1148.3388,1148.3391,,0,213,213,213,1,8,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,7,180,right,s,,,,,1148.3399,1148.9548,35.84,-10.39996338,4.799987793,1,0,0,0.6147,fixationPoint,1148.9548,1149.0489,1149.0489,1152.3157,35.84,10240,616.96,s,1,3.2341,,1152.3159,1152.5055,,,,,,,,25,-16,126,26,217,20,116,72,175,-31,-65,-117,-167,-121,-18,126,-28,209,-208,163,-120,-128,76,-116,112,90,90,180,180,180,180,90,180,90,90,180,,,,,,,,,,,1152.5056,1152.5064,,0,214,214,214,1,3,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,8,180,right,s,,,,,1152.5074,1153.1695,35.84,-3.200012207,7.199981689,1,0,0,0.662,fixationPoint,1153.1696,1153.2654,1153.2655,1154.2151,35.84,10240,616.96,s,1,0.9218,,1154.2152,1154.4199,,,,,,,,63,-116,-73,21,68,212,128,66,72,-221,25,-128,76,-208,172,19,-127,127,-127,163,-120,-121,-18,-72,-128,270,360,180,360,360,180,180,180,270,180,90,,,,,,,,,,,1154.4199,1154.42,,0,215,215,215,1,5,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,9,0,left,a,,,,,1154.4203,1154.8477,35.84,9.600036621,1.600006104,1,0,0,0.4271,fixationPoint,1154.8479,1154.9482,1154.9483,1155.8219,35.84,10240,616.96,s,0,0.8519,,1155.8221,1159.8142,,,,,,,,74,-72,-128,69,127,217,219,118,20,-73,119,-172,214,-20,212,79,-175,209,-208,72,-19,-224,-218,-170,-118,180,360,360,180,270,270,180,90,360,360,270,,,,,,,,,,,1159.8145,1159.8382,,0,216,216,216,1,9,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,10,180,right,s,,,,,1159.8387,1161.0307,35.84,4,0,1,0,0,1.1916,fixationPoint,1161.0309,1161.1304,1161.1305,1162.0965,35.84,10240,616.96,s,1,0.9446,,1162.0967,1162.2966,,,,,,,,38,120,66,-117,22,-80,213,-16,126,-167,-32,-163,-220,-19,-176,222,-126,20,-222,27,-68,222,168,118,20,270,270,360,360,90,270,270,90,90,90,90,,,,,,,,,,,1162.2967,1162.2972,,0,217,217,217,1,13,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,11,180,right,s,,,,,1162.2984,1162.7537,35.84,4,-0.800018311,1,0,0,0.4549,fixationPoint,1162.7538,1162.8465,1162.8466,1164.5121,35.84,10240,616.96,s,1,1.6405,,1164.5122,1164.7002,,,,,,,,27,69,127,-160,70,-115,218,-28,64,-224,-218,-169,-161,-219,-120,124,-170,164,-173,174,-70,21,68,161,170,360,360,360,180,270,360,90,90,270,180,180,,,,,,,,,,,1164.7003,1164.7004,,0,218,218,218,1,1,repeated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,26,4,${e://Field/PROLIFIC_PID,M,31,2023-11-04_03h43.33.991,MouseEye_CC,2023.2.2,Win32,61.10228523,1.28,,,1536,864,50.284,4.52,"130.65, 146.62, 153.67, 163.02, 140.83, 144.32, 164.48",778.79,8.777104849,39.67251392,27.83653633,Failed,132.9029216,,,,,,,,,,,,,,,,,,,,,training,14,12,180,right,s,,,,,1164.7007,1165.0951,35.84,-6.399963379,10.3999939,1,0,0,0.3943,fixationPoint,1165.0951,1165.1842,1165.1842,1172.6446,35.84,10240,616.96,s,1,7.442,,1172.6447,1172.8488,,,,,,,,13,-126,173,164,76,20,116,161,170,-176,-68,-68,-221,-116,-73,119,-76,209,-208,79,-175,-20,212,-174,115,360,180,360,180,180,270,270,180,180,180,270,,,,,,,,,,,1172.8488,1172.8489,,0,219,219,219,1,16,novel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
